BURSCHEID;BURSCHEID;MILLEN;BURSCHEIDERMÜHLE
BURSCHEID;BURSCHEID;MESCHBUR;MAESCHBOURN
BURSCHEID;BURSCHEID;NEIWISS;WILMESWIES
BURSCHEID;BURSCHEID;RANNERBACH;RINDERBACH
BURSCHEID;BURSCHEID;ROSCHTERT;ROSCHTERT
BURSCHEID;BURSCHEID;RO'SCHTERT;ROSCHTERT
BURSCHEID;BURSCHEID;SAUER OP DER;ROSCHTERT IN
BURSCHEID;BURSCHEID;SCHACK;SCHACK
BURSCHEID;BURSCHEID;SCHINNESCHLÉD;SCHINNESCHLEID
BURSCHEID;BURSCHEID;BECHEL;BICHEL
BURSCHEID;BURSCHEID;BREWERTERBIRG;BREWERTERBERG
BURSCHEID;BURSCHEID;BROWALD;BROWALD
BURSCHEID;BURSCHEID;BUREGROND;BURENGRUND
BURSCHEID;BURSCHEID;BURGBIERG;BURGBERG
BURSCHEID;BURSCHEID;DE'FERBACH;TIEFENBACH
BURSCHEID;BURSCHEID;DE'FERBACH;TIEFENBACH
BURSCHEID;BURSCHEID;ESCHBACH;ESCHBACH
BURSCHEID;BURSCHEID;FLO'ER;FLOR
BURSCHEID;BURSCHEID;FE'SCHTERLÉEN;FEESCHTERLEIEN
BURSCHEID;BURSCHEID;FE'SCHTERBIRG;FEESCHTERBERG
BURSCHEID;BURSCHEID;FRE'ERESDELT;FRERESDELT
BURSCHEID;BURSCHEID;FÖNSTERDELT;FENSTERDELT
BURSCHEID;BURSCHEID;GARDEN;GARTEN
BURSCHEID;BURSCHEID;GE'EPAAD;GEHENPFAD
BURSCHEID;BURSCHEID;GRONTERBIRG;GRONTERBERG
BURSCHEID;BURSCHEID;GRITT;MÜHLENGRITT
BURSCHEID;BURSCHEID;GUERT AN DER;GUERT IN DER
BURSCHEID;BURSCHEID;HEDERDELTCHEN;HAEDERDELTCHEN
BURSCHEID;BURSCHEID;HÉWISS;HEUWIES
BURSCHEID;BURSCHEID;HOUSCHT;OUSCHT
BURSCHEID;BURSCHEID;HULETT;HEILIGENBUCHE
BURSCHEID;BURSCHEID;KÉHWIES;KEHWIESCHEN
BURSCHEID;BURSCHEID;KATZEBIRK;KATZENBIRK
BURSCHEID;BURSCHEID;KOELENT;KOHLENBERG
BURSCHEID;BURSCHEID;KLENGE SCHACK;KLEINES SCHACK
BURSCHEID;BURSCHEID;KRE'LEKAPP;KRELENKAPP
BURSCHEID;BURSCHEID;KREBICHT;KREBICHT
BURSCHEID;BURSCHEID;KREIZDELT;KREUZDELT
BURSCHEID;BURSCHEID;KREIZDELT;SCHÄFERSFELD
BURSCHEID;BURSCHEID;KÖLEBACH;KOHLENBACH
BURSCHEID;BURSCHEID;MESCHBUR;MAESCHBOUR
BURSCHEID;BURSCHEID;MESCHBUR;MAESCHBOUR
BURSCHEID;BURSCHEID;MOSCHTERBACH;MOSCHTERBACH
BURSCHEID;BURSCHEID;NEIEBE'SCH;NEUENBÜSCH
BURSCHEID;BURSCHEID;RENGELERGRÖNDCHEN;RINGELERGRÜNDCHEN
BURSCHEID;BURSCHEID;ROMICHT A;ROMICHT IN
BURSCHEID;BURSCHEID;RO'KESCHBACH;BREITWIESE
BURSCHEID;BURSCHEID;SALZWÉ;SALZWEG
BURSCHEID;BURSCHEID;RO'SCHTERT;ROSCHTERT
BURSCHEID;BURSCHEID;SCHEMPELSBIRG;WIDEMSTÜCK
BURSCHEID;BURSCHEID;FE'SCHTERHAFF;FISCHTENTERHOF
BURSCHEID;BURSCHEID;FESCHTERBIRG;FEESCHTERBERG
BURSCHEID;BURSCHEID;FUSLÉ;FUCHSLEI
BURSCHEID;BURSCHEID;FRO'MICHT;FROMICHT
BURSCHEID;BURSCHEID;GEBRANNTE BIRG;GEBRANNTEN BERG
BURSCHEID;BURSCHEID;GE'EPAD;GEHENPFADE
BURSCHEID;BURSCHEID;GESEHL;GESEHL
BURSCHEID;BURSCHEID;GRITT;GRITT
BURSCHEID;BURSCHEID;GRONTERT;GRONTERFELD
BURSCHEID;BURSCHEID;HAPPGARD;HOPFGARTEN
BURSCHEID;BURSCHEID;HENNESCHTE FELD;HINTERST FELD
BURSCHEID;BURSCHEID;HO'GERIECHT;HOCHGERICHT
BURSCHEID;BURSCHEID;HÖSEBIRG;HASENBERG
BURSCHEID;BURSCHEID;HULETT;HEILIGENBUCHE
BURSCHEID;BURSCHEID;KEHMENERSTROS;KEHMENERWEG
BURSCHEID;BURSCHEID;KIRCH;KIRCHE
BURSCHEID;BURSCHEID;KOEHLENT;KOHLENT
BURSCHEID;BURSCHEID;KOEBENDELT;KOBENDELT
BURSCHEID;BURSCHEID;KREBICHTSBIRG;KREBICHTSBERG
BURSCHEID;BURSCHEID;KREIZKAPP;KREUZKOPF
BURSCHEID;BURSCHEID;KREIZKAPP;ROSCHTERTWEG
BURSCHEID;BURSCHEID;KRE'BICHT;KREPICHT
BURSCHEID;BURSCHEID;KRE'PICHSDELT;KREPICHSDELT
BURSCHEID;BURSCHEID;MILLEN;BURSCHEIDERMÜHLE
BURSCHEID;BURSCHEID;MESCHBUR;MAESCHBOURN
BURSCHEID;BURSCHEID;NEIWISS;WILMESWIES
BURSCHEID;BURSCHEID;RANNERBACH;RINDERBACH
BURSCHEID;BURSCHEID;ROSCHTERT;ROSCHTERT
BURSCHEID;BURSCHEID;RO'SCHTERT;ROSCHTERT
BURSCHEID;BURSCHEID;SAUER OP DER;ROSCHTERT IN
BURSCHEID;BURSCHEID;SCHACK;SCHACK
BURSCHEID;BURSCHEID;SCHINNESCHLÉD;SCHINNESCHLEID
BURSCHEID;BURSCHEID;SCHLASS;SCHLOSS
BURSCHEID;BURSCHEID;SCHLASS;SCHLOSS
BURSCHEID;BURSCHEID;SCHEMPELSBIRG;SCHÜMPELSBERG
BURSCHEID;BURSCHEID;SCHLASS;SCHLOSS
BURSCHEID;BURSCHEID;SCHLEED OP DER;SCHLEID AUF DER
BURSCHEID;BURSCHEID;SCHLEEDBÖSCH;SCHLEIDBUSCH
BURSCHEID;BURSCHEID;SCHWEINERT;SCHWEINERD
BURSCHEID;BURSCHEID;SCHLASS;SCHLOSSGARTEN
BURSCHEID;BURSCHEID;SCHEMPELSBIRG;SCHÜMPELSBERG
BURSCHEID;BURSCHEID;SCHEMPELSBIRG;PAFFENTAL
BURSCHEID;BURSCHEID;SCHLASS;SCHLOSS
BURSCHEID;BURSCHEID;SCHLEED;SCHLEID
BURSCHEID;BURSCHEID;SCHLEED OP DER;SCHLEID AUF DER
BURSCHEID;BURSCHEID;SCHLEDT OP DER;SCHLEIDT AUF DER
BURSCHEID;BURSCHEID;SCHLEEDBÖSCH;SCHLEIDBUSCH
BURSCHEID;BURSCHEID;SCHWARZESTACK;SCHWARZENSTACK
BURSCHEID;BURSCHEID;SCHWEINERT;SCHWEINERD
BURSCHEID;BURSCHEID;STÉKAUL;STEINKAUL
BURSCHEID;BURSCHEID;SPODENDELT;SPODENDELL
BURSCHEID;BURSCHEID;SPODENDELT;SPODENDELL
BURSCHEID;BURSCHEID;STENGESCHT HOUSCHT;STEINIGEN HOUSCHT
BURSCHEID;BURSCHEID;STOFFELSMESCHBUR;STOFFELS-MAESCHBOUR
BURSCHEID;BURSCHEID;STOFFELSMESCHBUR;STOFFELS-MAESCHBOUR
BURSCHEID;BURSCHEID;STEWESMESCHBUR;STIEWESMAESCHBOUR
BURSCHEID;BURSCHEID;WELTGESKAPP;WIELTGESKAPP
BURSCHEID;BURSCHEID;WELTGESKAPP;WIELTGESKAPP
BURSCHEID;BURSCHEID;WEKESCHBUR;WEKESCHBOUR
BURSCHEID;BURSCHEID;WÖLZERBACH;WELZERBACH
BURSCHEID;BURSCHEID;WEKESCHBUR;WEKESCHBOUR
BURSCHEID;BURSCHEID;WOELZERBACH;WELZERBACH
BURSCHEID;BURSCHEID;WEKESCHBUR;WEKESCHBOUR
BURSCHEID;BURSCHEID;WÖLZERBACH;WELZERBACH
BURSCHEID;BURSCHEID;WOLLEFSKAUL;WOLFSKAUL
BURSDORF;MOMPACH;BRAAKENWIES;BRAAKENWIES
BURSDORF;MOMPACH;BÖSCH;BÜSCH
BURSDORF;MOMPACH;EICHELS;EICHELS
BURSDORF;MOMPACH;GESCHURENEN BICH;GESCHORENEN BUCHE
BURSDORF;MOMPACH;HASLOCH;HASLOCH
BURSDORF;MOMPACH;HASLOCH;HASLOCH
BURSDORF;MOMPACH;HONDLOCH;HUNDLOCH
BURSDORF;MOMPACH;IECHTERNACHER WÉ;ECHTERNACHER WEG
BURSDORF;MOMPACH;ILLIGER HECKEN;ILLIGER HECKEN
BURSDORF;MOMPACH;LANGENHOF;LANGENHOF
BURSDORF;MOMPACH;LIÉREN;LEHREN
BURSDORF;MOMPACH;LIÉREN;LEHREN
BURSDORF;MOMPACH;LIÉREN;LEHREN
BURSDORF;MOMPACH;NEUWIES;NEUWIES
BURSDORF;MOMPACH;NEUWIES;NEUWIES
BURSDORF;MOMPACH;SCHMALZACHT;SCHMALZACHT
BURSDORF;MOMPACH;SIEVEBAM;SIEBENBAUM
BURSDORF;MOMPACH;WACHSLAND;WACHSLAND
BURSDORF;MOMPACH;WEIHERBOUR;WEIHERBOUR
BURSDORF;MOMPACH;WEISFELDER;WEISFELDER
BURSDORF;MOMPACH;WIESEN;WIESEN
BURSDORF;MOMPACH;HASLOCH;HASLOCH
BURSDORF;MOMPACH;HONDLOCH;HUNDLOCH
BURSDORF;MOMPACH;ILLIGER HECKEN;ILLIGER HECKEN
BURSDORF;MOMPACH;LIÉREN;LEHREN
BURSDORF;MOMPACH;LIÉREN;LEHREN
BURSDORF;MOMPACH;NEUWIES;NEUWIES
BURSDORF;MOMPACH;SIEVEBAM;SIEBENBAUM
BURSDORF;MOMPACH;WEIHERBOUR;WEIHERBOUR
BURSDORF;MOMPACH;WIESEN;WIESEN
BURSDORF;MOMPACH;WOISLAND;WACHSLAND
BUSCHDORF;BOEWINGEN;FENSTERDALL;FINSTERTAL
BUSCHDORF;BOEWINGEN;GALGENBIERG;GALGENBERG
BUSCHDORF;BOEWINGEN;GEISPELT;GEISPERT
BUSCHDORF;BOEWINGEN;GOEMMER;GOEMMER
BUSCHDORF;BOEWINGEN;GEWANEBÉMCHEN;GEWAHNEN-BÄUMCHEN
BUSCHDORF;BOEWINGEN;HASELRèCH;HALSENROEG
BUSCHDORF;BOEWINGEN;HEIDGAERTGEN;HEIDGAERTGEN
BUSCHDORF;BOEWINGEN;HEID;HEID
BUSCHDORF;BOEWINGEN;HELPERÉCH;HELPERICH
BUSCHDORF;BOEWINGEN;HONNSRÉCK;HUNDSRÜCK
BUSCHDORF;BOEWINGEN;HèSCHTREFF;HESCHTREF
BUSCHDORF;BOEWINGEN;KAUSCHTREF;KAUSCHTREFF
BUSCHDORF;BOEWINGEN;KUELFELD;KOLFELD
BUSCHDORF;BOEWINGEN;LANGEPESCH;LANGENPESCH
BUSCHDORF;BOEWINGEN;LÉE;LEH
BUSCHDORF;BOEWINGEN;LEGEN;LEGEN
BUSCHDORF;BOEWINGEN;LEMPELS;LEMPELS
BUSCHDORF;BOEWINGEN;PILTGEN;PILTGEN
BUSCHDORF;BOEWINGEN;REYTER;REITER
BUSCHDORF;BOEWINGEN;ROUSEBOUR;ROSENBOUR
BUSCHDORF;BOEWINGEN;ROMMELSPONT;ROMMELSPONT
BUSCHDORF;BOEWINGEN;SCHOENHEID;SCHOENHEID
BUSCHDORF;BOEWINGEN;SELLERHÉIGT;SÄULERHOEGT
BUSCHDORF;BOEWINGEN;STÉHEN;STEHEN
BUSCHDORF;BOEWINGEN;STOMPENBIÉRG;STUMPENBERG
BUSCHDORF;BOEWINGEN;UECHT;ACHT
BUSCHDORF;BOEWINGEN;URBÉCH;URBACH
BUSCHDORF;BOEWINGEN;WIDEM;WIDEM
BUSCHDORF;BOEWINGEN;BIRBELT;BIRBELT
BUSCHDORF;BOEWINGEN;BISSERWÉ;BISSERWEG
BUSCHDORF;BOEWINGEN;BOECKER;BOEKER
BUSCHDORF;BOEWINGEN;BRÉIM;BROEM
BUSCHDORF;BOEWINGEN;BRILL;BRÜLL
BUSCHDORF;BOEWINGEN;BèCHEL;BECHEL
BUSCHDORF;BOEWINGEN;BèCHEL;BECHEL
BUSCHDORF;BOEWINGEN;EITZELT;EHTZELT
BUSCHDORF;BOEWINGEN;DUOLEMERBESCH;DUOLEMERBUSCH
BUSCHDORF;BOEWINGEN;FENSTERDALL;FINSTERTAL
BUSCHDORF;BOEWINGEN;HASELRèCH;HALSENROEG
BUSCHDORF;BOEWINGEN;HEIDGAERTGEN;HEIDGAERTGEN
BUSCHDORF;BOEWINGEN;HEID;HEID
BUSCHDORF;BOEWINGEN;HELPERÉCH;HELPERICH
BUSCHDORF;BOEWINGEN;HONNSRÉCK;HUNDSRÜCK
BUSCHDORF;BOEWINGEN;HèSCHTREFF;HESCHTREF
BUSCHDORF;BOEWINGEN;KAUSCHTREF;KAUSCHTREFF
BUSCHDORF;BOEWINGEN;KUELFELD;KOLFELD
BUSCHDORF;BOEWINGEN;LANGEPESCH;LANGENPESCH
BUSCHDORF;BOEWINGEN;LÉE;LEH
BUSCHDORF;BOEWINGEN;LEGEN;LEGEN
BUSCHDORF;BOEWINGEN;LEMPELS;LEMPELS
BUSCHDORF;BOEWINGEN;PILTGEN;PILTGEN
BUSCHDORF;BOEWINGEN;REYTER;REITER
BUSCHDORF;BOEWINGEN;ROUSEBOUR;ROSENBOUR
BUSCHDORF;BOEWINGEN;ROMMELSPONT;ROMMELSPONT
BUSCHDORF;BOEWINGEN;SCHOENHEID;SCHOENHEID
BUSCHDORF;BOEWINGEN;SELLERHÉIGT;SÄULERHOEGT
BUSCHDORF;BOEWINGEN;STÉHEN;STEHEN
BUSCHDORF;BOEWINGEN;STOMPENBIÉRG;STUMPENBERG
BUSCHDORF;BOEWINGEN;UECHT;ACHT
BUSCHDORF;BOEWINGEN;URBÉCH;URBACH
BUSCHDORF;BOEWINGEN;WIDEM;WIDEM
BUSCHDORF;BOEWINGEN;BELBRÉCH;BELBOURG
BUSCHDORF;BOEWINGEN;BIRBELT;BIRBELT
BUSCHDORF;BOEWINGEN;BISSERWÉ;BISSERWEG
BUSCHDORF;BOEWINGEN;BOECKER;BOEKER
BUSCHDORF;BOEWINGEN;BRÉIM;BROEM
BUSCHDORF;BOEWINGEN;BRILL;BRÜLL
BUSCHDORF;BOEWINGEN;BèCHEL;BECHEL
BUSCHDORF;BOEWINGEN;BèCHEL;BECHEL
BUSCHDORF;BOEWINGEN;EITZELT;EHTZELT
BUSCHDORF;BOEWINGEN;DUOLEMERBESCH;DUOLEMERBUSCH
BUSCHDORF;BOEWINGEN;BICHENBESCH;BICHENBÜSCH
BUSCHDORF;BOEWINGEN;BIRCHESKNAP;BIRCHESKNAP
BUSCHDORF;BOEWINGEN;BICHENBESCH;BISCHENBÜSCH
BUSCHDORF;BOEWINGEN;BRAUKESSEL;BRAUKESSEL
BUSCHDORF;BOEWINGEN;BREED FELDER;BREED FELDER
BUSCHDORF;BOEWINGEN;BUCHENSTÉCK;BUCHENSTÜCK
BUSCHDORF;BOEWINGEN;DÉEFWIES;DIEFWIES
BUSCHDORF;BOEWINGEN;DIÉLESCH;DIELECH
BUSCHDORF;BOEWINGEN;DUOLEMERGROND;DUOLEMERGRUND
BUSCHDORF;BOEWINGEN;FÉMERT;FÄMERT
BUSCHDORF;BOEWINGEN;FONKELSBèM;FONKELSBÄUMEN
BUSCHDORF;BOEWINGEN;GEISPELTERGRONN;GEISPERTERGRUND
BUSCHDORF;BOEWINGEN;GESOTZ;GESOTZ
BUSCHDORF;BOEWINGEN;GIÉDENFELD;GOEDENFELD
BUSCHDORF;BOEWINGEN;GOEMER ENNER;GEIMER UNTERST
BUSCHDORF;BOEWINGEN;HÉISCHELSHèCK;HEICHELSHECK
BUSCHDORF;BOEWINGEN;HÉISCHELSHèCK;HEICHELSHECK
BUSCHDORF;BOEWINGEN;HENNESCHTE SOUPPEN;HINTERSTE SOOPEN
BUSCHDORF;BOEWINGEN;HELTZEND;HOELTZEND
BUSCHDORF;BOEWINGEN;HUNFGART;HUNFGART
BUSCHDORF;BOEWINGEN;IÉN;AEN
BUSCHDORF;BOEWINGEN;KISEL;KISEL
BUSCHDORF;BOEWINGEN;KUOBENSCHENNER;KUOBEN-SCHINDER
BUSCHDORF;BOEWINGEN;LOESCHERBIERG;LOESCHERBERG
BUSCHDORF;BOEWINGEN;LOESCHER;LOESCHER
BUSCHDORF;BOEWINGEN;LOCHELS;LOCHELS
BUSCHDORF;BOEWINGEN;MOUHL;MOHL
BUSCHDORF;BOEWINGEN;RÉITER;REITER
BUSCHDORF;BOEWINGEN;ROUT ERD;ROTH ERD
BUSCHDORF;BOEWINGEN;RIBBENFELD;RIBBENFELD
BUSCHDORF;BOEWINGEN;SCHIERTERCHER;SCHMIELTERCHER
BUSCHDORF;BOEWINGEN;SÉITERT;SEITERT
BUSCHDORF;BOEWINGEN;SOUPPEN;SOOPEN
BUSCHDORF;BOEWINGEN;STEIL;STEIL
BUSCHDORF;BOEWINGEN;UEWERLACH;OWERLACH
BUSCHDORF;BOEWINGEN;THOMMESGROND;THOMMESGRUND
BUSCHDORF;BOEWINGEN;WEYER;WEYER
BUSCHRODT;WAHL;BIRKEKNEPCHEN;BIRKEKNEPCHEN
BUSCHRODT;WAHL;BREMENT;BREMENT
BUSCHRODT;WAHL;DAERCHEN;DAERCHEN
BUSCHRODT;WAHL;DRIESCHLACH;TRIESCHLOCH
BUSCHRODT;WAHL;ERDKAULEN;ERDKAULEN
BUSCHRODT;WAHL;FROMENT;FROMENT
BUSCHRODT;WAHL;HART;HART
BUSCHRODT;WAHL;HESERCHEN;HÖSERCHEN
BUSCHRODT;WAHL;HINTERSTE DRIECHT;HINTERSTE DRIECHT
BUSCHRODT;WAHL;HUDELHECKEN;HUDELHECKEN
BUSCHRODT;WAHL;KINIKSGAARDEN;KOENIGSGÄRTEN
BUSCHRODT;WAHL;MECHELSWIES;MICHELSWIES
BUSCHRODT;WAHL;PALEBESCH;PALLENBÜSCH
BUSCHRODT;WAHL;PARBÜSCH;PARBÜSCH
BUSCHRODT;WAHL;PRETZERPAD;PRATZERPFAD
BUSCHRODT;WAHL;SCHEKELT;SCHEKELT
BUSCHRODT;WAHL;WEIHERPESCH;WEIHERPESCH
BUSCHRODT;WAHL;BOUREWIES;BOUREWIES
BUSCHRODT;WAHL;BUSCHRODERBÜSCH;BUSCHRODERBÜSCH
BUSCHRODT;WAHL;DIERENT;DIRENT
BUSCHRODT;WAHL;ENESCHTE GRONN;UNTERSTEN GRUND
BUSCHRODT;WAHL;FIEDER;FEDER
BUSCHRODT;WAHL;FOLSCHTERWEG;FOLSCHTERWEG
BUSCHRODT;WAHL;HEHMENT;HEHMENT
BUSCHRODT;WAHL;HEMENT;HEHMENT
BUSCHRODT;WAHL;HOUF;HUF
BUSCHRODT;WAHL;KÉMELSKREITZ;KÖMELSKREUTZ
BUSCHRODT;WAHL;KLEINEN BÜSCH;KLEINEN BÜSCH
BUSCHRODT;WAHL;MASSEBÜSCH;MASSEBÜSCH
BUSCHRODT;WAHL;PARBÜSCH;PARBÜSCH
BUSCHRODT;WAHL;PRATZERPFAD;PRATZERPFAD
BUSCHRODT;WAHL;ROTHFELD;ROTHFELD
BUSCHRODT;WAHL;STEISWIES;STEISWIES
BUSCHRODT;WAHL;BREMENT;BREMENT
BUSCHRODT;WAHL;DAERCHEN;DAERCHEN
BUSCHRODT;WAHL;DRIESCHLACH;TRIESCHLOCH
BUSCHRODT;WAHL;ERDKAULEN;ERDKAULEN
BUSCHRODT;WAHL;FROMENT;FROMENT
BUSCHRODT;WAHL;HART;HART
BUSCHRODT;WAHL;HESERCHEN;HÖSERCHEN
BUSCHRODT;WAHL;HINTERSTE DRIECHT;HINTERSTE DRIECHT
BUSCHRODT;WAHL;HUDELHECKEN;HUDELHECKEN
BUSCHRODT;WAHL;KINIKSGAARDEN;KOENIGSGÄRTEN
BUSCHRODT;WAHL;MECHELSWIES;MICHELSWIES
BUSCHRODT;WAHL;PALEBESCH;PALLENBÜSCH
BUSCHRODT;WAHL;PARBÜSCH;PARBÜSCH
BUSCHRODT;WAHL;PRETZERPAD;PRATZERPFAD
BUSCHRODT;WAHL;SCHEKELT;SCHEKELT
BUSCHRODT;WAHL;WEIHERPESCH;WEIHERPESCH
CALMUS;SAEUL;BÉCHEL;BEHCHEL
CALMUS;SAEUL;CALMESERMILLEN;EIDEBRILL
CALMUS;SAEUL;DELT;DELT
CALMUS;SAEUL;DRÉSCH;DRIESCHER
CALMUS;SAEUL;HECHT;HECHT
CALMUS;SAEUL;KREIZFELD;KREUZFELD
CALMUS;SAEUL;LANNEKNEPCHEN;LANNEKNAEPCHEN
CALMUS;SAEUL;LEICHENHÉL;LEICHENHOEHL
CALMUS;SAEUL;BOCKSRECHER;BOCKSRECHER
CALMUS;SAEUL;DITZEBERG;DITZEBERG
CALMUS;SAEUL;DUERF;CALMUS
CALMUS;SAEUL;HASEL;HASSEL
CALMUS;SAEUL;HED;HEID
CALMUS;SAEUL;KÖLEBERG;KOILENBERG
CALMUS;SAEUL;LEICHENFELD;LEICHENFELD
CALMUS;SAEUL;MESSEPAD;MESSEPFAD
CALMUS;SAEUL;CALMESERMILLEN;EIDEBRILL
CALMUS;SAEUL;DELT;DELT
CALMUS;SAEUL;DRÉSCH;DRIESCHER
CALMUS;SAEUL;HECHT;HECHT
CALMUS;SAEUL;KREIZFELD;KREUZFELD
CALMUS;SAEUL;LANNEKNEPCHEN;LANNEKNAEPCHEN
CALMUS;SAEUL;LEICHENHÉL;LEICHENHOEHL
CALMUS;SAEUL;MERSCHERBIRCHEN;MERSCHERBIRCHEN
CALMUS;SAEUL;OICHT;OICHT
CALMUS;SAEUL;RO'ER;ROHR
CALMUS;SAEUL;SCHLESSEL;SCHLÜSSEL
CALMUS;SAEUL;SIMMERBERG;SIMMERBERG
CALMUS;SAEUL;OBERST RÖDEN;OBERST ROIDEN
CALMUS;SAEUL;PELMSTRACK;PELMSTRACK
CALMUS;SAEUL;SCHATTERT;SCHATTERT
CALMUS;SAEUL;SELLERLACH;SELLERLACH
CALMUS;SAEUL;MERSCHERBIRCHEN;MERSCHERBIRCHEN
CALMUS;SAEUL;OICHT;OICHT
CALMUS;SAEUL;RO'ER;ROHR
CALMUS;SAEUL;SCHLESSEL;SCHLÜSSEL
CALMUS;SAEUL;SIMMERBERG;SIMMERBERG
CALMUS;SAEUL;STROSS;SIMMERBERG
CANACH;LENNINGEN;ALEN ONNER;ALTEN ONNER
CANACH;LENNINGEN;AES;AES
CANACH;LENNINGEN;BANJEBACH;BANJENBACH
CANACH;LENNINGEN;AZINGEN;AZINGEN
CANACH;LENNINGEN;ALTSTROS;ALTSTRASS
CANACH;LENNINGEN;BÉNER;BEENER
CANACH;LENNINGEN;BIRKENWIES;BIRKENWIES
CANACH;LENNINGEN;BEYERNERGRENDCHEN;BEYERNERGRÜNDCHEN
CANACH;LENNINGEN;BLUTTWISS;BLUTWIES
CANACH;LENNINGEN;BOURGAS;BOURGASSE
CANACH;LENNINGEN;BRICHERHOF;BRICHERHOF
CANACH;LENNINGEN;BRETWISS;BREITWIES
CANACH;LENNINGEN;BRECKSTECKER;BRÜCKESTÜCKER
CANACH;LENNINGEN;BURG;BURG
CANACH;LENNINGEN;BRUCH;BRUCH
CANACH;LENNINGEN;BëSCHER;BÜSCHEN
CANACH;LENNINGEN;BURWIS;BOURWIES
CANACH;LENNINGEN;DÉERGARD;TIERGARTEN
CANACH;LENNINGEN;DOUSSESTÉCK;DOISSESTÜCK
CANACH;LENNINGEN;DRAUWENFELD;DRAUWENFELD
CANACH;LENNINGEN;DRAF;DRAAF
CANACH;LENNINGEN;EILEREYBESCH;EILEREY-BUSCH
CANACH;LENNINGEN;ETERGAS;ETERGASSE
CANACH;LENNINGEN;ALEN BUR;ALTEN BOUR
CANACH;LENNINGEN;AALE GRONN;ALTEN GRUND
CANACH;LENNINGEN;BANJEBACH;BANJENBACH
CANACH;LENNINGEN;ANGELSBIEREG;ANGELSBERG
CANACH;LENNINGEN;BÄRENS;BERENS
CANACH;LENNINGEN;BIRKENWISS;BIRKENWIES
CANACH;LENNINGEN;AES;AES
CANACH;LENNINGEN;BANJEBACH;BANJENBACH
CANACH;LENNINGEN;AZINGEN;AZINGEN
CANACH;LENNINGEN;ALTSTROS;ALTSTRASS
CANACH;LENNINGEN;BÉNER;BEENER
CANACH;LENNINGEN;BIRKENWIES;BIRKENWIES
CANACH;LENNINGEN;BICHEL;BICHEL
CANACH;LENNINGEN;BEYERNERGRENDCHEN;BEYERNERGRÜNDCHEN
CANACH;LENNINGEN;BIERGBOUR;BERGBOUR
CANACH;LENNINGEN;BOURWIES;BOURWIES
CANACH;LENNINGEN;BONGERT;BONGERT
CANACH;LENNINGEN;BREDEN STEN;BREITEN STEIN
CANACH;LENNINGEN;BO'NERëCKER;BOHNENRÜCKER
CANACH;LENNINGEN;BURG;BURG
CANACH;LENNINGEN;BURG;BURG
CANACH;LENNINGEN;BROCHWIESS;BRACHWIES
CANACH;LENNINGEN;DEKEN BONGERT;DICKEN BONGERT
CANACH;LENNINGEN;CANIGERBIEREG;CANIGERBERG
CANACH;LENNINGEN;BÜSCHWIES;BÜSCHWIES
CANACH;LENNINGEN;DEMEREI;DEMEREI
CANACH;LENNINGEN;DOUSSEWISS;DOISSEWIES
CANACH;LENNINGEN;BLUTTWISS;BLUTWIES
CANACH;LENNINGEN;BOURGAS;BOURGASSE
CANACH;LENNINGEN;BRICHERHOF;BRICHERHOF
CANACH;LENNINGEN;BRETWISS;BREITWIES
CANACH;LENNINGEN;BRECKSTECKER;BRÜCKESTÜCKER
CANACH;LENNINGEN;BURG;BURG
CANACH;LENNINGEN;BRUCH;BRUCH
CANACH;LENNINGEN;BëSCHER;BÜSCHEN
CANACH;LENNINGEN;BURWIS;BOURWIES
CANACH;LENNINGEN;DÉERGARD;TIERGARTEN
CANACH;LENNINGEN;DOUSSESTÉCK;DOISSESTÜCK
CANACH;LENNINGEN;DRAUWENFELD;DRAUWENFELD
CANACH;LENNINGEN;DRAF;DRAAF
CANACH;LENNINGEN;EILEREYBESCH;EILEREY-BUSCH
CANACH;LENNINGEN;ECHEN;EICHEN
CANACH;LENNINGEN;ENNERSCHTEN BONGERT;UNTERSTEN BONGERT
CANACH;LENNINGEN;ETERGAS;ETERGASSE
CANACH;LENNINGEN;ESPEN;ESPEN
CANACH;LENNINGEN;ENERSCHTER WEISCHT;UNTERSTEN WEISCHT
CANACH;LENNINGEN;ENERSCHTER WEISCHT;UNTERSTEN WEISCHT
CANACH;LENNINGEN;ERDKEILCHEN;ERDKÄULCHEN
CANACH;LENNINGEN;E'TERFURT;ETERFURT
CANACH;LENNINGEN;E'TERFURT;ETERFURT
CANACH;LENNINGEN;E'TERFURT;ETERFURT
CANACH;LENNINGEN;FLëSCHERT;FLEISCHERT
CANACH;LENNINGEN;FUSPE'DCHEN;FUSSPFAEDCHEN
CANACH;LENNINGEN;ÉWERSTER HECK;OBERSTEN HECK
CANACH;LENNINGEN;E’SLECK;ESLING
CANACH;LENNINGEN;FLÖPPELFELD;FLOEPPEFELD
CANACH;LENNINGEN;FLE'ERCHESFELD;FLOERCHESFELD
CANACH;LENNINGEN;FELTESOUCHT;FELTESACHT
CANACH;LENNINGEN;FRIETZEN;FRITZEN
CANACH;LENNINGEN;ERDKEILCHEN;ERDKÄULCHEN
CANACH;LENNINGEN;E'TERFURT;ETERFURT
CANACH;LENNINGEN;E'TERFURT;ETERFURT
CANACH;LENNINGEN;E'TERFURT;ETERFURT
CANACH;LENNINGEN;FLëSCHERT;FLEISCHERT
